line,line_name,season,valid_from,valid_to,direction,train_number,service_code,station_order,station,arrival_time,departure_time,time
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,10,Moknine,19:03,19:04,19:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,11,Moknine Gribaa,19:06,19:06,19:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,12,Ksar Helal,19:08,19:08,19:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,13,Ksar Hellal zone industrielle,19:10,19:10,19:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,14,Sayada,19:12,19:12,19:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,15,Lamta,19:14,19:14,19:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,16,Bouhjar,19:16,19:16,19:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,17,Ksiba Bennane,19:19,19:20,19:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,18,Khniss Bembla,19:23,19:23,19:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,19,Monastir Zone industrielle,,19:27,19:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,20,Monastir,19:34,19:40,19:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,21,La Faculte monastir,19:43,19:43,19:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,22,AEROPORT SKANES MONASTIR,19:49,19:49,19:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,23,Les Hotels Monastir,19:51,19:51,19:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,24,Sahline Sebkha,19:54,19:55,19:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,25,Sahline,19:58,19:58,19:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,26,Sousse Zone industrielle,,20:01,20:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b546E,Q,27,Aig-SS-L22,,20:02,20:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,1,Aig-SS-L22,,20:27,20:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,2,Sousse Zone industrielle,,20:28,20:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,3,Sahline,20:31,20:31,20:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,4,Sahline Sebkha,20:34,20:35,20:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,5,Les Hotels Monastir,20:38,20:38,20:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,6,AEROPORT SKANES MONASTIR,20:40,20:40,20:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,7,La Faculte monastir,20:46,20:46,20:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,8,Monastir,20:50,21:00,21:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,9,Monastir Zone industrielle,,21:06,21:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,10,Khniss Bembla,21:10,21:10,21:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,11,Ksiba Bennane,21:14,21:15,21:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,12,Bouhjar,21:17,21:17,21:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,13,Lamta,21:19,21:19,21:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,14,Sayada,21:21,21:21,21:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,15,Ksar Hellal zone industrielle,21:23,21:23,21:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,16,Ksar Helal,21:25,21:25,21:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,17,Moknine Gribaa,21:27,21:27,21:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,18,Moknine,21:30,21:31,21:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,19,Teboulba Zone industrielle,,21:33,21:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,20,Teboulba,21:36,21:36,21:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,21,Bekalta,21:40,21:41,21:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,22,Baghdadi,21:45,21:45,21:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,23,Mahdia Zone Touristique,21:50,21:51,21:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,24,Sidi Messaoud,21:53,21:53,21:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,25,Borj Arif,21:56,21:56,21:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,26,Mahdia Ezzahra,21:59,21:59,21:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Aig-SS-L22 → Mahdia,b547E,Q,27,Mahdia,22:04,,22:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,1,Mahdia,,19:25,19:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,2,Mahdia Ezzahra,19:29,19:29,19:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,3,Borj Arif,19:32,19:32,19:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,4,Sidi Messaoud,19:35,19:35,19:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,5,Mahdia Zone Touristique,19:38,19:43,19:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,6,Baghdadi,19:47,19:47,19:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,7,Bekalta,19:52,19:53,19:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,8,Teboulba,19:57,19:57,19:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,9,Teboulba Zone industrielle,,19:59,19:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,10,Moknine,20:02,20:03,20:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,11,Moknine Gribaa,20:05,20:05,20:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,12,Ksar Helal,20:07,20:07,20:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,13,Ksar Hellal zone industrielle,20:09,20:09,20:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,14,Sayada,20:11,20:11,20:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,15,Lamta,20:13,20:13,20:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,16,Bouhjar,20:15,20:15,20:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,17,Ksiba Bennane,20:18,20:19,20:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,18,Khniss Bembla,20:22,20:22,20:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,19,Monastir Zone industrielle,,20:26,20:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,20,Monastir,20:35,20:45,20:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,21,La Faculte monastir,20:48,20:48,20:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,22,AEROPORT SKANES MONASTIR,20:54,20:54,20:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,23,Les Hotels Monastir,20:56,20:56,20:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,24,Sahline Sebkha,20:59,21:00,21:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,25,Sahline,21:03,21:03,21:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,26,Sousse Zone industrielle,,21:06,21:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Mahdia → Aig-SS-L22,b548E,Q,27,Aig-SS-L22,,21:07,21:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Kala Sghira → Sousse,12053,Q,1,Kala Sghira,,08:25,08:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Kala Sghira → Sousse,12053,Q,2,Sousse,08:34,,08:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Sousse → Kala Sghira,12060,Q,1,Sousse,,08:00,08:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Sousse → Kala Sghira,12060,Q,2,Kala Sghira,,08:09,08:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,1,Tunis Ville,,06:30,06:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,2,Jebel Jelloud,,06:36,06:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,3,Rades,,06:41,06:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,4,Hammam Lif,,06:47,06:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,5,Borj Cedria,,06:54,06:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,6,Grombalia,,07:05,07:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,7,Bou Arkoub,,07:11,07:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,8,Bir Bou Regba,07:20,07:21,07:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,9,Bouficha,,07:33,07:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,10,Enfida,,07:46,07:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,11,Menzel Gare,,07:54,07:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,12,Sidi Bou Ali,,07:59,07:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,13,Kala Kebira,,08:09,08:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,14,Kala Sghira,08:17,08:18,08:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,15,Sousse Mses,,08:22,08:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,16,M'SAKEN,,08:28,08:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,17,KERKER,,08:50,08:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,18,EL JEM,09:07,09:08,09:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,19,LA HENCHA,,09:22,09:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,20,DOKHANE,,09:33,09:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,21,SIDI SALAH,,09:41,09:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005053,Q,22,SFAX,09:55,10:00,10:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,1,SFAX,,05:30,05:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,2,SAKIET EZZIT,05:38,05:39,05:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,3,SIDI SALAH,,05:45,05:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,4,DOKHANE,,05:53,05:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,5,LA HENCHA,06:04,06:05,06:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,6,EL JEM,06:19,06:20,06:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,7,KERKER,06:37,06:38,06:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,8,M'SAKEN,,06:58,06:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,9,Sousse Mses,,07:04,07:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,10,Kalaa SghiraV2bis,,07:08,07:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,11,Sousse,07:15,07:29,07:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,12,Kala Sghira,,07:37,07:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,13,Kala Kebira,,07:44,07:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,14,Sidi Bou Ali,,07:53,07:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,15,Menzel Gare,,07:59,07:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,16,Enfida,,08:07,08:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,17,Friguia park,08:13,08:14,08:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,18,Bouficha,,08:22,08:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,19,Bir Bou Regba,08:35,08:36,08:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,20,Bou Arkoub,,08:46,08:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,21,Grombalia,,08:53,08:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,22,Borj Cedria,,09:06,09:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,23,Hammam Lif,09:14,09:15,09:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,24,Rades,,09:22,09:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,25,Jebel Jelloud,,09:29,09:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005058,Q,26,Tunis Ville,09:35,,09:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,1,SFAX,06:50,06:53,06:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,2,SIDI SALAH,,07:06,07:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,3,DOKHANE,,07:13,07:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,4,LA HENCHA,,07:23,07:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,5,EL JEM,,07:35,07:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,6,KERKER,,07:51,07:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,7,M'SAKEN,,08:09,08:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,8,Sousse Mses,,08:15,08:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,9,Kala Sghira,08:19,08:20,08:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,10,Kala Kebira,,08:27,08:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,11,Sidi Bou Ali,,08:36,08:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,12,Menzel Gare,,08:41,08:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,13,Enfida,,08:49,08:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,14,Bouficha,,09:01,09:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,15,Bir Bou Regba,,09:13,09:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,16,Bou Arkoub,,09:21,09:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,17,Grombalia,,09:28,09:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,18,Borj Cedria,,09:40,09:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,19,Hammam Lif,,09:47,09:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,20,Rades,,09:54,09:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,21,Jebel Jelloud,,09:59,09:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005060,Q,22,Tunis Ville,10:04,,10:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,1,Tunis Ville,,11:00,11:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,2,Jebel Jelloud,,11:07,11:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,3,Rades,,11:13,11:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,4,Hammam Lif,,11:19,11:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,5,Borj Cedria,,11:25,11:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,6,Grombalia,,11:34,11:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,7,Bou Arkoub,,11:39,11:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,8,Bir Bou Regba,11:46,11:47,11:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,9,Bouficha,,11:58,11:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,10,Enfida,,12:08,12:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,11,Menzel Gare,,12:15,12:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,12,Sidi Bou Ali,,12:20,12:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,13,Kala Kebira,,12:27,12:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,14,Kala Sghira,12:33,12:34,12:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,15,Sousse Mses,,12:38,12:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,16,M'SAKEN,,12:43,12:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,17,KERKER,,12:59,12:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,18,EL JEM,13:13,13:14,13:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,19,LA HENCHA,,13:23,13:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,20,DOKHANE,,13:31,13:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,21,SIDI SALAH,,13:38,13:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → SFAX,0005065,Q,22,SFAX,13:51,,13:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,1,SFAX,11:03,11:10,11:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,2,SIDI SALAH,,11:24,11:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,3,DOKHANE,,11:32,11:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,4,LA HENCHA,,11:43,11:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,5,EL JEM,11:57,11:58,11:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,6,KERKER,12:16,12:17,12:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,7,M'SAKEN,,12:37,12:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,8,Sousse Mses,,12:43,12:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,9,Kalaa SghiraV2bis,,12:47,12:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,10,Sousse,12:54,13:07,13:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,11,Kala Sghira,,13:14,13:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,12,Kala Kebira,13:21,13:22,13:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,13,Sidi Bou Ali,,13:31,13:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,14,Menzel Gare,,13:37,13:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,15,Enfida,13:45,13:46,13:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,16,Bouficha,,13:59,13:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,17,Bir Bou Regba,14:11,14:12,14:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,18,Bou Arkoub,,14:22,14:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,19,Grombalia,,14:30,14:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,20,Borj Cedria,,14:43,14:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,SFAX → Tunis Ville,0005068,Q,21,Hammam Lif,14:49,14:50,14:50
